id	name	domain	category	rank_in_category	why_in_list	sign_in_url	task_flow_docs	doc_url_1	doc_url_2	doc_url_3
honeybook	HoneyBook	honeybook.com	sales_crm	16	Chrome UX Report 2026-08: app.honeybook.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'HoneyBook': popularity #109 of 9,716, zap_usage_count 4,079 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 25,858 for honeybook.com (list 38KVL, 2026-09-11)	https://app.honeybook.com/app/login	deep	https://help.honeybook.com/en/	https://help.honeybook.com/en/articles/2209034-update-your-honeybook-login-password	https://help.honeybook.com/en/articles/2209036-change-your-honeybook-login-email
clay	Clay	clay.com	sales_crm	17	Chrome UX Report 2026-08: app.clay.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Clay': popularity #239 of 9,716, zap_usage_count 1,091 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 37,272 for clay.com (list 38KVL, 2026-09-11)	https://app.clay.com/login	deep	https://university.clay.com/	https://university.clay.com/docs/find-companies	https://university.clay.com/docs/signals
outreach	Outreach	outreach.io	sales_crm	18	Chrome UX Report 2026-08: sidebar.outreach.io in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Outreach': popularity #1180 of 9,716, zap_usage_count 81 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 12,235 for outreach.io (list 38KVL, 2026-09-11)	https://web.outreach.io/	deep	https://support.outreach.io/support/home	https://support.outreach.io/support/solutions/articles/159000420899-how-to-activate-a-sequence-step	https://support.outreach.io/support/solutions/articles/159000420906-how-to-configure-risk-signals-in-forecast-rollup-beta-
salesloft	Salesloft	salesloft.com	sales_crm	19	Chrome UX Report 2026-08: app.salesloft.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Salesloft': popularity #1279 of 9,716, zap_usage_count 69 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 11,173 for salesloft.com (list 38KVL, 2026-09-11)	https://accounts.salesloft.com/sign_in?return_to=https%3A%2F%2Fapp.salesloft.com	shallow			
dubsado	Dubsado	dubsado.com	sales_crm	20	Chrome UX Report 2026-08: www.dubsado.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Dubsado': popularity #108 of 9,716, zap_usage_count 4,376 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 67,036 for dubsado.com (list 38KVL, 2026-09-11)	https://www.dubsado.com/login	deep	https://help.dubsado.com/en/	https://help.dubsado.com/en/articles/1750071-customize-your-dubsado-urls-in-2-0	https://help.dubsado.com/en/articles/467061-share-a-lead-capture-form
attio	Attio	attio.com	sales_crm	21	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: attio.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Attio': popularity #158 of 9,716, zap_usage_count 2,037 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 54,158 for attio.com (list 38KVL, 2026-09-11)	https://app.attio.com/	deep	https://attio.com/help	https://attio.com/help/reference/apps/install-and-connect-an-app	
gong	Gong	gong.io	sales_crm	22	Chrome UX Report 2026-08: www.gong.io in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Gong': popularity #573 of 9,716, zap_usage_count 272 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,122 for gong.io (list 38KVL, 2026-09-11)	https://app.gong.io/	deep	https://help.gong.io/	https://help.gong.io/docs/explore-your-gong-workspace	
bigin	Bigin by Zoho CRM	bigin.com	sales_crm	23	Chrome UX Report 2026-08: www.bigin.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Bigin by Zoho CRM': popularity #243 of 9,716, zap_usage_count 1,053 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 308,650 for bigin.com (list 38KVL, 2026-09-11)	https://bigin.com/login	shallow			
keap	Keap	keap.com	sales_crm	24	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Keap': popularity #146 of 9,716, zap_usage_count 2,317 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 62,136 for keap.com (list 38KVL, 2026-09-11)	https://keap.com/login	shallow			
microsoft_dynamics_365	Microsoft Dynamics 365 Sales	dynamics.microsoft.com	sales_crm	25	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Microsoft Dynamics 365 CRM': popularity #203 of 9,716, zap_usage_count 1,367 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 6 for microsoft.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://login.microsoft.com/	deep	https://learn.microsoft.com/en-us/dynamics365/sales/	https://learn.microsoft.com/en-us/dynamics365/sales/install-overview	https://learn.microsoft.com/en-us/dynamics365/sales/enable-configure-sales-accelerator
freshsales	Freshsales	freshworks.com	sales_crm	26	Chrome UX Report 2026-08: www.freshworks.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Freshsales Suite': popularity #338 of 9,716, zap_usage_count 647 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,771 for freshworks.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://login.freshworks.com/email-login/	deep	https://crmsupport.freshworks.com/support/home?cloud=freshsales_suite	https://crmsupport.freshworks.com/support/solutions/articles/50000002373-how-to-add-and-use-contacts-	https://crmsupport.freshworks.com/support/solutions/articles/50000002386
streak	Streak	streak.com	sales_crm	27	Chrome UX Report 2026-08: www.streak.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Streak': popularity #275 of 9,716, zap_usage_count 904 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 58,535 for streak.com (list 38KVL, 2026-09-11)		deep	https://support.streak.com/en/	https://support.streak.com/en/articles/2274121-enable-third-party-cookies	https://support.streak.com/en/articles/2274158-create-an-exception-for-streak
copper	Copper	copper.com	sales_crm	28	Chrome UX Report 2026-08: app.copper.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Copper': popularity #276 of 9,716, zap_usage_count 902 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 70,219 for copper.com (list 38KVL, 2026-09-11)	https://app.copper.com/users/sign_in	deep	https://support.copper.com/en/	https://support.copper.com/en/articles/10683406-using-the-copper-feed	https://support.copper.com/en/articles/11427698-manage-tasks-and-subtasks-in-copper-projects-a-quick-guide
insightly	Insightly	insightly.com	sales_crm	29	Chrome UX Report 2026-08: crm.na1.insightly.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Insightly': popularity #393 of 9,716, zap_usage_count 476 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 63,245 for insightly.com (list 38KVL, 2026-09-11)	https://login.insightly.com/User/Login?ReturnUrl=%2F	deep	https://insightly.zendesk.com/hc/en-us	https://insightly.zendesk.com/hc/en-us/articles/51896735147156-Building-AppConnect-Recipes	https://insightly.zendesk.com/hc/en-us/articles/51914449218580-How-to-Use-Finish-Actions
nutshell	Nutshell	nutshell.com	sales_crm	30	Chrome UX Report 2026-08: app.nutshell.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Nutshell': popularity #486 of 9,716, zap_usage_count 360 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 65,820 for nutshell.com (list 38KVL, 2026-09-11)	https://app.nutshell.com/	deep	https://support.nutshell.com/en/	https://support.nutshell.com/en/articles/8429034-import-add-companies-people-and-leads-from-csv	https://support.nutshell.com/en/articles/8428950-how-to-connect-your-email-with-nutshell
hunter	Hunter	hunter.io	sales_crm	31	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: hunter.io in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Hunter': popularity #709 of 9,716, zap_usage_count 200 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 31,142 for hunter.io (list 38KVL, 2026-09-11)	https://hunter.io/users/sign_in	deep	https://help.hunter.io/en/	https://help.hunter.io/en/articles/9123069-find-companies-using-hunter-discover	https://help.hunter.io/en/articles/12638820-how-to-verify-email-addresses-with-hunter
snov	Snov.io	snov.io	sales_crm	32	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: app.snov.io in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Snov.io': popularity #1075 of 9,716, zap_usage_count 100 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 40,376 for snov.io (list 38KVL, 2026-09-11)	https://app.snov.io/login?lang=en&signup_source=landing&signup_page=snov.io%2Findex&cta_type=button	deep	https://snov.io/knowledgebase/	https://snov.io/knowledgebase/how-to-create-a-drip-campaign-step-by-step/	https://snov.io/knowledgebase/how-to-use-the-bulk-email-verification-tool/
lusha	Lusha	lusha.com	sales_crm	33	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: auth.lusha.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Lusha Connect': popularity #1097 of 9,716, zap_usage_count 96 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 40,537 for lusha.com (list 38KVL, 2026-09-11)	https://auth.lusha.com/login	deep	https://docs.lusha.com/guides	https://docs.lusha.com/tutorials/make	https://docs.lusha.com/user-guide/getting-started-with-slack
affinity	Affinity	affinity.co	sales_crm	34	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Affinity': popularity #528 of 9,716, zap_usage_count 315 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 25,227 for affinity.co (list 38KVL, 2026-09-11). The name also matches Affinity the design suite; recorded as Affinity the relationship CRM (affinity.co) because the founders' list sits among CRM and sales-data tools.	https://affinity.co/auth/signin	deep	https://support.affinity.co/home	https://support.affinity.co/s/article/Find-warm-introductions-to-a-target	https://support.affinity.co/s/article/How-to-prioritize-warm-introductions-and-travel-planning
twenty	Twenty	twenty.com	sales_crm	35	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Twenty': popularity #1344 of 9,716, zap_usage_count 64 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 402,283 for twenty.com (list 38KVL, 2026-09-11)	https://app.twenty.com	deep	https://docs.twenty.com/getting-started/introduction	https://docs.twenty.com/user-guide/data-migration/how-tos/import-contacts-via-csv	https://docs.twenty.com/user-guide/views-pipelines/how-tos/set-up-a-sales-pipeline
pdl	People Data Labs	peopledatalabs.com	sales_crm	36	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'People Data Labs': popularity #1757 of 9,716, zap_usage_count 39 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 413,333 for peopledatalabs.com (list 38KVL, 2026-09-11)	https://peopledatalabs.com/login	deep	https://support.peopledatalabs.com/hc/en-us	https://support.peopledatalabs.com/hc/en-us/articles/30907595600667-Batch-Enrich-Tool	
mailchimp	Mailchimp	mailchimp.com	marketing_email	1	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: login.mailchimp.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Mailchimp': popularity #19 of 9,716, zap_usage_count 40,975 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 725 for mailchimp.com (list 38KVL, 2026-09-11)	https://login.mailchimp.com	deep	https://mailchimp.com/help/	https://mailchimp.com/help/getting-started-tags/	
klaviyo	Klaviyo	klaviyo.com	marketing_email	2	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: www.klaviyo.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Klaviyo': popularity #63 of 9,716, zap_usage_count 10,553 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 591 for klaviyo.com (list 38KVL, 2026-09-11)	https://www.klaviyo.com/login	deep	https://help.klaviyo.com/hc/en-us	https://help.klaviyo.com/hc/en-us/articles/how-to-register-an-austrian-branded-sender-id	https://help.klaviyo.com/hc/en-us/articles/how-to-add-and-manage-whatsapp-phone-numbers
substack	Substack	substack.com	marketing_email	3	Chrome UX Report 2026-08: substack.com in the top 10,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 447 for substack.com (list 38KVL, 2026-09-11)	https://substack.com/sign-in	deep	https://support.substack.com/hc/en-us	https://support.substack.com/hc/en-us/articles/360051222571-How-do-I-set-up-my-custom-domain-on-Substack	https://support.substack.com/hc/en-us/articles/360037489252-How-do-I-cancel-my-paid-subscription-on-Substack
brevo	Brevo	brevo.com	marketing_email	4	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: app.brevo.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Brevo': popularity #49 of 9,716, zap_usage_count 13,396 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 3,114 for brevo.com (list 38KVL, 2026-09-11)	https://login.brevo.com/	deep	https://help.brevo.com/hc/en-us	https://help.brevo.com/hc/en-us/articles/360019551939-Add-a-CAPTCHA-to-a-sign-up-form-created-in-Brevo	https://help.brevo.com/hc/en-us/articles/208676729-Change-your-Brevo-account-email-address-and-password
mailerlite	MailerLite	mailerlite.com	marketing_email	5	Chrome UX Report 2026-08: dashboard.mailerlite.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'MailerLite': popularity #56 of 9,716, zap_usage_count 11,796 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,246 for mailerlite.com (list 38KVL, 2026-09-11)	https://accounts.mailerlite.com/	deep	https://www.mailerlite.com/help	https://www.mailerlite.com/help/how-to-create-and-schedule-a-campaign	https://www.mailerlite.com/help/how-to-create-and-use-groups
kit	Kit	kit.com	marketing_email	6	Chrome UX Report 2026-08: app.kit.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Kit': popularity #58 of 9,716, zap_usage_count 11,343 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,352 for kit.com (list 38KVL, 2026-09-11)	https://app.kit.com/users/login	deep	https://help.kit.com/en/	https://help.kit.com/en/articles/3860348-how-to-create-your-first-form-in-kit	https://help.kit.com/en/articles/2934648-creating-sending-and-publishing-broadcasts
constant_contact	Constant Contact	constantcontact.com	marketing_email	7	Chrome UX Report 2026-08: app.constantcontact.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Constant Contact': popularity #96 of 9,716, zap_usage_count 4,831 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,232 for constantcontact.com (list 38KVL, 2026-09-11)	https://go.constantcontact.com/login	shallow			
activecampaign	ActiveCampaign	activecampaign.com	marketing_email	8	Chrome UX Report 2026-08: www.activecampaign.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'ActiveCampaign': popularity #45 of 9,716, zap_usage_count 14,839 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 10,675 for activecampaign.com (list 38KVL, 2026-09-11)	https://www.activecampaign.com/login	deep	https://help.activecampaign.com/hc/en-us	https://help.activecampaign.com/hc/en-us/articles/206535504-Create-an-auto-responder-campaign	
flodesk	Flodesk	flodesk.com	marketing_email	9	Chrome UX Report 2026-08: app.flodesk.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Flodesk': popularity #54 of 9,716, zap_usage_count 12,238 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,831 for flodesk.com (list 38KVL, 2026-09-11)	https://app.flodesk.com/sign-in	deep	https://help.flodesk.com/	https://help.flodesk.com/en/articles/12762241	https://help.flodesk.com/en/articles/12762561
sendgrid	SendGrid	sendgrid.com	marketing_email	10	Chrome UX Report 2026-08: app.sendgrid.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'SendGrid': popularity #170 of 9,716, zap_usage_count 1,811 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,695 for sendgrid.com (list 38KVL, 2026-09-11)	https://login.sendgrid.com/login/identifier	deep	https://support.sendgrid.com/hc/en-us	https://support.sendgrid.com/hc/en-us/articles/360041317334-How-to-reset-your-Twilio-SendGrid-password	https://support.sendgrid.com/hc/en-us/articles/360041790933-How-to-Track-Email-Opens
